"vol" "age" "owner" "nuts" "species" "step0.nomgmt" "step0.finalfell" "step1.nomgmt" "step1.finalfell" "step2.nomgmt" "step2.finalfell" "step3.nomgmt" "step3.finalfell" "step4.nomgmt" "step4.finalfell" "step5.nomgmt" "step5.finalfell"
"26" "1" "1" "communal" "DEG" "spruce" 1671.14888270821 0 48.2027561133799 0 121.912390213628 0 170.957995606665 0 402.875695624125 0 645.009909589214 0
"3770" "2" "1" "communal" "DEG" "spruce" 622.764090407785 0 0 0 0 0 0 0 0 0 0 0
"5642" "3" "1" "communal" "DEG" "spruce" 230.877517481787 0 0 0 0 0 0 0 0 0 0 0
"7514" "4" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9386" "5" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11258" "6" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13130" "7" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15002" "8" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16874" "9" "1" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"1898" "10" "1" "communal" "DEG" "spruce" 0 0 580.853619478701 0 94.3597949626472 0 413.20414771193 0 36.9821830229376 0 144.413227394506 0
"1066" "1" "2" "communal" "DEG" "spruce" 399.659585666941 0 1671.14888270821 0 48.2027561133799 0 121.912390213628 0 170.957995606665 0 402.875695624125 0
"4810" "2" "2" "communal" "DEG" "spruce" 1448.76035729367 0 622.764090407785 0 0 0 0 0 0 0 0 0
"6682" "3" "2" "communal" "DEG" "spruce" 722.790800072284 0 406.459586344072 0 122.547499469935 0 204.440439693389 0 65.6542788251075 0 74.1188533509208 0
"8554" "4" "2" "communal" "DEG" "spruce" 0 0 80.3404277831329 0 335.937935535892 0 9.68982150149716 0 24.5070903666237 0 34.3663432394999 0
"10426" "5" "2" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"12298" "6" "2" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"14170" "7" "2" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16042" "8" "2" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17914" "9" "2" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2938" "10" "2" "communal" "DEG" "spruce" 0 0 0 0 580.853619478701 0 94.3597949626472 0 413.20414771193 0 36.9821830229376 0
"1170" "1" "3" "communal" "DEG" "spruce" 200.194405789034 0 80.7454324445021 0 211.346803638006 0 184.317625531538 0 118.084078629111 0 90.1048091307846 0
"4914" "2" "3" "communal" "DEG" "spruce" 541.34210356501 0 94.4310419730241 0 305.671172618838 0 30.9917317934423 0 41.1796871010819 0 42.8331522671817 0
"6786" "3" "3" "communal" "DEG" "spruce" 200.194405789034 0 1380.00473385107 0 1070.02096616541 0 275.444804307788 0 292.659591514848 0 149.095109252863 0
"8658" "4" "3" "communal" "DEG" "spruce" 379.754949021988 0 836.865768699538 0 280.028557638436 0 179.208767360215 0 18.0273012573425 0 24.0214641210178 0
"10530" "5" "3" "communal" "DEG" "spruce" 313.872367562326 0 0 0 79.8706007200737 0 333.973386205273 0 9.63315587868138 0 24.3637740486902 0
"12402" "6" "3" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"14274" "7" "3" "communal" "DEG" "spruce" 59.1059258869544 0 0 0 0 0 0 0 0 0 0 0
"16146" "8" "3" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"18018" "9" "3" "communal" "DEG" "spruce" 200.194429654067 0 0 0 0 0 0 0 0 0 0 0
"3042" "10" "3" "communal" "DEG" "spruce" 0 0 0 0 0 0 580.853619478701 0 94.3597949626472 0 413.20414771193 0
"1274" "1" "4" "communal" "DEG" "spruce" 200.194405789034 0 263.572080272816 0 770.983014097949 0 247.594526077736 0 279.516014755591 0 221.042657399364 0
"5018" "2" "4" "communal" "DEG" "spruce" 0 0 396.727038134955 0 151.25129275313 0 90.7525939488757 0 48.4678106454754 0 33.828085985291 0
"6890" "3" "4" "communal" "DEG" "spruce" 996.460740836486 0 41.28792771039 0 374.13042925169 0 291.062868557034 0 119.419492660339 0 86.7482404033775 0
"8762" "4" "4" "communal" "DEG" "spruce" 689.487477509613 0 21.2330015963216 0 131.400329749794 0 98.7848800138205 0 26.3294045967033 0 26.5263577926885 0
"10634" "5" "4" "communal" "DEG" "spruce" 526.32159058197 0 200.527860922861 0 309.597380638254 0 308.119068709397 0 68.1219501509861 0 71.8706864875565 0
"12506" "6" "4" "communal" "DEG" "spruce" 119.156402850703 0 687.798515604614 0 829.833283248281 0 356.874795683228 0 508.86969849351 0 27.4280163197548 0
"14378" "7" "4" "communal" "DEG" "spruce" 0 0 0.49668845283155 0 0 0 0 0 0 0 0 0
"16250" "8" "4" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"18122" "9" "4" "communal" "DEG" "spruce" 0 0 200.194429654067 0 0 0 0 0 0 0 0 0
"3146" "10" "4" "communal" "DEG" "spruce" 9.69833545576788 0 58.6092374341229 0 0 0 0 0 580.853619478701 0 94.3597949626472 0
"1378" "1" "5" "communal" "DEG" "spruce" 0 0 69.8810457045014 0 201.107676608228 0 157.357168879113 0 89.2296957437108 0 76.9079374040295 0
"5122" "2" "5" "communal" "DEG" "spruce" 0 0 94.0262284989556 0 442.317331994904 0 493.910986459413 0 184.753680999556 0 160.443884428701 0
"6994" "3" "5" "communal" "DEG" "spruce" 319.973303619758 0 62.7024964182347 0 98.901399495998 0 91.0112844918233 0 80.5907739910077 0 39.7008770446411 0
"8866" "4" "5" "communal" "DEG" "spruce" 400.387892376682 0 1721.68183338358 0 146.140847171691 0 550.528985968736 0 422.990628145596 0 169.56106040526 0
"10738" "5" "5" "communal" "DEG" "spruce" 722.55875477459 0 526.32159058197 0 200.527860922861 0 309.597380638254 0 308.119068709397 0 68.1219501509861 0
"12610" "6" "5" "communal" "DEG" "spruce" 16.2804942424265 0 119.156402850703 0 687.798515604614 0 829.833283248281 0 356.874795683228 0 508.86969849351 0
"14482" "7" "5" "communal" "DEG" "spruce" 0 0 0 0 0.49668845283155 0 0 0 0 0 0 0
"16354" "8" "5" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"18226" "9" "5" "communal" "DEG" "spruce" 0 0 0 0 200.194429654067 0 0 0 0 0 0 0
"3250" "10" "5" "communal" "DEG" "spruce" 0 0 9.69833545576788 0 58.6092374341229 0 0 0 0 0 580.853619478701 0
"1482" "1" "6" "communal" "DEG" "spruce" 0 0 0 0 0.334359070356466 0 0.962237687120708 0 0.75290511425413 0 0.426936343271344 0
"5226" "2" "6" "communal" "DEG" "spruce" 0 0 40.9409703346725 0 418.527341116276 0 587.493089325955 0 493.595720360335 0 321.143631434552 0
"7098" "3" "6" "communal" "DEG" "spruce" 0 0 114.176777737812 0 227.608980077436 0 290.113450985357 0 254.454372712511 0 186.559570018069 0
"8970" "4" "6" "communal" "DEG" "spruce" 585.776107779368 0 95.1594542419917 0 409.188955916276 0 34.7330264578458 0 130.843211911852 0 100.53140489559 0
"10842" "5" "6" "communal" "DEG" "spruce" 200.194405789034 0 934.423200068081 0 1437.34605847104 0 277.857995300706 0 600.90868263068 0 531.943706024107 0
"12714" "6" "6" "communal" "DEG" "spruce" 72.3271048459134 0 16.2804942424265 0 119.156402850703 0 687.798515604614 0 829.833283248281 0 356.874795683228 0
"14586" "7" "6" "communal" "DEG" "spruce" 133.371538094241 0 0 0 0 0 0.00417385254480294 0 0 0 0 0
"16458" "8" "6" "communal" "DEG" "spruce" 0 0 99.6222950583943 0 19.5221492806113 0 30.7925201597039 0 28.335967203259 0 25.0915866251686 0
"18330" "9" "6" "communal" "DEG" "spruce" 0 0 0 0 0 0 200.686944254354 0 0 0 0 0
"3354" "10" "6" "communal" "DEG" "spruce" 167.137313983673 0 0 0 9.69833545576788 0 58.6092374341229 0 0 0 0 0
"1586" "1" "7" "communal" "DEG" "spruce" 0 0 0 0 0 0 0.334359070356466 0 0.962237687120708 0 0.75290511425413 0
"5330" "2" "7" "communal" "DEG" "spruce" 0 0 43.9013503647161 0 14.9662403577922 0 86.0730436500011 0 106.339309754172 0 102.444071031186 0
"7202" "3" "7" "communal" "DEG" "spruce" 125.172956629049 0 0 0 136.730349499244 0 411.887450841334 0 537.462709247562 0 441.737165317945 0
"9074" "4" "7" "communal" "DEG" "spruce" 468.606089279367 0 4.92248830066696 0 0.799659279344468 0 3.43856265475863 0 0.291874171914671 0 1.09952278917523 0
"10946" "5" "7" "communal" "DEG" "spruce" 116.141870339785 0 1.68230593100029 0 7.85229579889144 0 12.0785383064793 0 2.33494113698073 0 5.04965279521579 0
"12818" "6" "7" "communal" "DEG" "spruce" 195.970342698251 0 248.844997382383 0 937.90060494082 0 1508.18922741154 0 754.166465607872 0 1173.34534975678 0
"14690" "7" "7" "communal" "DEG" "spruce" 213.418681274349 0 133.371538094241 0 0 0 0 0 0.00417385254480294 0 0 0
"16562" "8" "7" "communal" "DEG" "spruce" 0 0 0 0 99.6222950583943 0 19.5221492806113 0 30.7925201597039 0 28.335967203259 0
"18434" "9" "7" "communal" "DEG" "spruce" 183.652859409689 0 0 0 0 0 0 0 200.686944254354 0 0 0
"3458" "10" "7" "communal" "DEG" "spruce" 52.5498433392967 0 189.131521305237 0 4.95079357079636 0 45.9330310594904 0 267.76434159459 0 252.346963326963 0
"1690" "1" "8" "communal" "DEG" "spruce" 200.194381924001 0 0 0 0 0 0 0 0.00630866170483898 0 0.0181554280588813 0
"5434" "2" "8" "communal" "DEG" "spruce" 0 0 0 0 43.9013503647161 0 14.9662403577922 0 86.4010940586527 0 107.283392013234 0
"7306" "3" "8" "communal" "DEG" "spruce" 600.583205434586 0 1.05187358511806 0 0 0 1.1489945336071 0 3.46123908270029 0 4.51649335502153 0
"9178" "4" "8" "communal" "DEG" "spruce" 752.171797187656 0 592.727172323298 0 4.92248830066696 0 136.381014244982 0 411.864774413393 0 533.238090064455 0
"11050" "5" "8" "communal" "DEG" "spruce" 461.295143449776 0 350.083998686465 0 149.550818265354 0 9.08031613605571 0 55.1908862470254 0 108.182003695758 0
"12922" "6" "8" "communal" "DEG" "spruce" 596.433125039694 0 195.970342698251 0 248.844997382383 0 937.90060494082 0 1508.18922741154 0 754.166465607872 0
"14794" "7" "8" "communal" "DEG" "spruce" 233.879768450156 0 213.418681274349 0 133.371538094241 0 0 0 0 0 0.00417385254480294 0
"16666" "8" "8" "communal" "DEG" "spruce" 0 0 0 0 0 0 99.6222950583943 0 19.5221492806113 0 30.7925201597039 0
"18538" "9" "8" "communal" "DEG" "spruce" 174.870873350562 0 183.652859409689 0 0 0 0 0 0 0 200.686944254354 0
"3562" "10" "8" "communal" "DEG" "spruce" 17.0433638836652 0 52.5498433392967 0 189.131521305237 0 4.95079357079636 0 45.9330310594904 0 267.76434159459 0
"1794" "1" "9" "communal" "DEG" "spruce" 0 0 200.194381924001 0 0 0 0 0 0 0 0.00630866170483898 0
"5538" "2" "9" "communal" "DEG" "spruce" 92.9858109012283 0 0 0 0 0 18.2553816624503 0 6.22337188978697 0 35.9279369538858 0
"7410" "3" "9" "communal" "DEG" "spruce" 0 0 600.583205434586 0 1.05187358511806 0 3.28470535102912 0 2.26877079059299 0 9.92578137198078 0
"9282" "4" "9" "communal" "DEG" "spruce" 167.089497407156 0 1.59021521604156 0 1.25312298588435 0 7.4641614024221 0 2.82936269101275 0 15.5402883234427 0
"11154" "5" "9" "communal" "DEG" "spruce" 352.046539100266 0 377.988423403642 0 297.784299514826 0 3.33060686301482 0 68.0994424094413 0 205.819765901632 0
"13026" "6" "9" "communal" "DEG" "spruce" 1149.19797370252 0 320.837220768826 0 242.405310925237 0 104.24878915689 0 10.2233356652556 0 44.448606673864 0
"14898" "7" "9" "communal" "DEG" "spruce" 867.824924263398 0 233.879768450156 0 213.418681274349 0 133.371538094241 0 0 0 0 0
"16770" "8" "9" "communal" "DEG" "spruce" 23.3598056652581 0 437.235150515113 0 204.030023805791 0 169.374951056924 0 569.35516999502 0 787.218122651904 0
"18642" "9" "9" "communal" "DEG" "spruce" 0 0 471.829138138258 0 281.224591217257 0 123.897509245237 0 466.971609211041 0 750.912779892665 0
"3666" "10" "9" "communal" "DEG" "spruce" 243.487788926313 0 17.0433638836652 0 52.5498433392967 0 189.131521305237 0 4.95079357079636 0 45.9330310594904 0
"130" "1" "10" "communal" "DEG" "spruce" 0 0 0 0 200.194381924001 0 0 0 0 0 0 0
"3874" "2" "10" "communal" "DEG" "spruce" 0 0 234.334473540356 0 147.868512334353 0 1.22802033716427 0 43.1893748673919 0 105.873321511899 0
"5746" "3" "10" "communal" "DEG" "spruce" 0 0 0 0 600.583205434586 0 1.05187358511806 0 3.28470535102912 0 2.26877079059299 0
"7618" "4" "10" "communal" "DEG" "spruce" 932.047021761118 0 167.089497407156 0 1.59021521604156 0 1.25312298588435 0 7.4641614024221 0 2.82936269101275 0
"9490" "5" "10" "communal" "DEG" "spruce" 304.998843230147 0 352.046539100266 0 377.988423403642 0 297.784299514826 0 3.33060686301482 0 68.0994424094413 0
"11362" "6" "10" "communal" "DEG" "spruce" 165.733502645775 0 1149.19797370252 0 320.837220768826 0 242.405310925237 0 104.24878915689 0 10.2233356652556 0
"13234" "7" "10" "communal" "DEG" "spruce" 0 0 867.824924263398 0 233.879768450156 0 213.418681274349 0 133.371538094241 0 0 0
"15106" "8" "10" "communal" "DEG" "spruce" 11.7325431289177 0 23.3598056652581 0 437.235150515113 0 204.030023805791 0 169.374951056924 0 569.35516999502 0
"16978" "9" "10" "communal" "DEG" "spruce" 0 0 0 0 471.829138138258 0 281.224591217257 0 123.897509245237 0 466.971609211041 0
"2002" "10" "10" "communal" "DEG" "spruce" 41.018441419584 0 243.487788926313 0 17.0433638836652 0 52.5498433392967 0 189.131521305237 0 4.95079357079636 0
"234" "1" "11" "communal" "DEG" "spruce" 0 0 0 0 0 0 200.194381924001 0 0 0 0 0
"3978" "2" "11" "communal" "DEG" "spruce" 0 0 0 0 234.334473540356 0 147.868512334353 0 1.22802033716427 0 43.1893748673919 0
"5850" "3" "11" "communal" "DEG" "spruce" 0 0 0 0 0 0 600.583205434586 0 1.05187358511806 0 3.28470535102912 0
"7722" "4" "11" "communal" "DEG" "spruce" 452.588492545907 0 932.047021761118 0 167.089497407156 0 1.59021521604156 0 1.25312298588435 0 7.4641614024221 0
"9594" "5" "11" "communal" "DEG" "spruce" 48.7722010452465 0 304.998843230147 0 352.046539100266 0 377.988423403642 0 297.784299514826 0 3.33060686301482 0
"11466" "6" "11" "communal" "DEG" "spruce" 217.838922393279 0 165.733502645775 0 1149.19797370252 0 320.837220768826 0 242.405310925237 0 104.24878915689 0
"13338" "7" "11" "communal" "DEG" "spruce" 0 0 0 0 867.824924263398 0 233.879768450156 0 213.418681274349 0 133.371538094241 0
"15210" "8" "11" "communal" "DEG" "spruce" 13.8106885649577 0 11.7325431289177 0 23.3598056652581 0 437.235150515113 0 204.030023805791 0 169.374951056924 0
"17082" "9" "11" "communal" "DEG" "spruce" 0 0 0 0 0 0 471.829138138258 0 281.224591217257 0 123.897509245237 0
"2106" "10" "11" "communal" "DEG" "spruce" 0 0 41.018441419584 0 243.487788926313 0 17.0433638836652 0 52.5498433392967 0 189.131521305237 0
"338" "1" "12" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 200.194381924001 0 0 0
"4082" "2" "12" "communal" "DEG" "spruce" 0 0 0 0 0 0 234.334473540356 0 147.868512334353 0 1.22802033716427 0
"5954" "3" "12" "communal" "DEG" "spruce" 75.1083835085313 0 0 0 0 0 0 0 600.583205434586 0 1.05187358511806 0
"7826" "4" "12" "communal" "DEG" "spruce" 0 0 452.588492545907 0 932.047021761118 0 167.089497407156 0 1.59021521604156 0 1.25312298588435 0
"9698" "5" "12" "communal" "DEG" "spruce" 0 0 48.7722010452465 0 304.998843230147 0 352.046539100266 0 377.988423403642 0 297.784299514826 0
"11570" "6" "12" "communal" "DEG" "spruce" 0 0 217.838922393279 0 165.733502645775 0 1149.19797370252 0 320.837220768826 0 242.405310925237 0
"13442" "7" "12" "communal" "DEG" "spruce" 0 0 0 0 0 0 867.824924263398 0 233.879768450156 0 213.418681274349 0
"15314" "8" "12" "communal" "DEG" "spruce" 0 0 13.8106885649577 0 11.7325431289177 0 23.3598056652581 0 437.235150515113 0 204.030023805791 0
"17186" "9" "12" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 471.829138138258 0 281.224591217257 0
"2210" "10" "12" "communal" "DEG" "spruce" 0 0 0 0 41.018441419584 0 243.487788926313 0 17.0433638836652 0 52.5498433392967 0
"442" "1" "13" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 180.174943731601 20.0194381924001
"4186" "2" "13" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 210.90102618632 23.4334473540356 133.081661100918 14.7868512334353
"6058" "3" "13" "communal" "DEG" "spruce" 0 0 67.5975451576782 7.51083835085313 0 0 0 0 0 0 540.524884891127 60.0583205434586
"7930" "4" "13" "communal" "DEG" "spruce" 0 0 0 0 407.329643291316 45.2588492545907 838.842319585006 93.2047021761118 150.38054766644 16.7089497407156 1.4311936944374 0.159021521604156
"9802" "5" "13" "communal" "DEG" "spruce" 0 0 0 0 43.8949809407219 4.87722010452465 274.498958907132 30.4998843230147 316.841885190239 35.2046539100266 340.189581063278 37.7988423403642
"11674" "6" "13" "communal" "DEG" "spruce" 11.8155592865332 1.31283992072591 0 0 196.055030153951 21.7838922393279 149.160152381197 16.5733502645775 1034.27817633227 114.919797370252 288.753498691944 32.0837220768826
"13546" "7" "13" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 781.042431837058 86.7824924263398 210.49179160514 23.3879768450156
"15418" "8" "13" "communal" "DEG" "spruce" 14.376425576734 1.59738061963711 0 0 12.4296197084619 1.38106885649577 10.5592888160259 1.17325431289177 21.0238250987323 2.33598056652581 393.511635463602 43.7235150515113
"17290" "9" "13" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 424.646224324432 47.1829138138258
"2314" "10" "13" "communal" "DEG" "spruce" 0 0 0 0 0 0 36.9165972776256 4.1018441419584 219.139010033682 24.3487788926313 15.3390274952987 1.70433638836652
"546" "1" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4290" "2" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 189.810923567688 21.090102618632
"6162" "3" "14" "communal" "DEG" "spruce" 0 0 0 0 60.8377906419104 6.75975451576782 0 0 0 0 0 0
"8034" "4" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 366.596678962185 40.7329643291316 754.958087626506 83.8842319585006 135.342492899796 15.038054766644
"9906" "5" "14" "communal" "DEG" "spruce" 360.349103139014 40.0387892376682 0 0 0 0 39.5054828466497 4.38949809407219 247.049063016419 27.4498958907132 285.157696671215 31.6841885190239
"11778" "6" "14" "communal" "DEG" "spruce" 0 0 10.6340033578799 1.18155592865332 0 0 176.449527138556 19.6055030153951 134.244137143078 14.9160152381197 930.850358699041 103.427817633227
"13650" "7" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 702.938188653352 78.1042431837058
"15522" "8" "14" "communal" "DEG" "spruce" 0 0 12.9387830190606 1.4376425576734 0 0 11.1866577376157 1.24296197084619 9.50335993442334 1.05592888160259 18.9214425888591 2.10238250987323
"17394" "9" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2418" "10" "14" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 33.224937549863 3.69165972776256 197.225109030314 21.9139010033682
"650" "1" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4394" "2" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6266" "3" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 42.5864534493372 18.2513371925731 0 0 0 0
"8138" "4" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 256.617675273529 109.979003688655 528.470661338554 226.487426287952
"10010" "5" "15" "communal" "DEG" "spruce" 0 0 252.24437219731 108.104730941704 0 0 0 0 27.6538379926548 11.8516448539949 172.934344111493 74.1147189049257
"11882" "6" "15" "communal" "DEG" "spruce" 12.258741449147 5.25374633534871 0 0 7.44380235051591 3.19020100736396 0 0 123.514668996989 52.9348581415668 93.9708960001544 40.2732411429233
"13754" "7" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15626" "8" "15" "communal" "DEG" "spruce" 0 0 0 0 9.05714811334241 3.88163490571818 0 0 7.83066041633102 3.35599732128472 6.65235195409634 2.851007980327
"17498" "9" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2522" "10" "15" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 23.2574562849041 9.96748126495891
"754" "1" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4498" "2" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6370" "3" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 29.8105174145361 12.7759360348012 0 0
"8242" "4" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 179.63237269147 76.9853025820588
"10114" "5" "16" "communal" "DEG" "spruce" 0 0 0 0 176.571060538117 75.6733116591929 0 0 0 0 19.3576865948583 8.29615139779643
"11986" "6" "16" "communal" "DEG" "spruce" 0 0 8.58111901440289 3.6776224347441 0 0 5.21066164536114 2.23314070515477 0 0 86.4602682978924 37.0544006990968
"13858" "7" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15730" "8" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 6.34000367933969 2.71714443400272 0 0 5.48146229143171 2.3491981248993
"17602" "9" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2626" "10" "16" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"858" "1" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4602" "2" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6474" "3" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 1.4905258707268 28.3199915438093
"8346" "4" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10218" "5" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 8.82855302690584 167.742507511211 0 0 0 0
"12090" "6" "17" "communal" "DEG" "spruce" 0 0 0 0 0.429055950720145 8.15206306368275 0 0 0.260533082268057 4.95012856309308 0 0
"13962" "7" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15834" "8" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0.317000183966984 6.0230034953727 0 0
"17706" "9" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2730" "10" "17" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"962" "1" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"4706" "2" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"6578" "3" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"8450" "4" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"10322" "5" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0.441427651345292 8.38712537556054 0.0220713825672646 0.419356268778027
"12194" "6" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0.0214527975360072 0.407603153184137 0.00107263987680036 0.0203801576592069 0.0130802861072429 0.248525436037614
"14066" "7" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15938" "8" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0.0158500091983492 0.301150174768635
"17810" "9" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2834" "10" "18" "communal" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"39" "1" "1" "land" "DEG" "spruce" 5180.42428382641 0 271.505648802081 0 356.535972944191 0 682.059823574547 0 1256.49910932601 0 2274.39428064704 0
"3783" "2" "1" "land" "DEG" "spruce" 1440.25635710386 0 0 0 0 0 0 0 0 0 0 0
"5655" "3" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"7527" "4" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"9399" "5" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"11271" "6" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"13143" "7" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"15015" "8" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16887" "9" "1" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"1911" "10" "1" "land" "DEG" "spruce" 0 0 1820.73767517086 0 758.794984115016 0 2552.66046250917 0 483.767916673783 0 259.191163773669 0
"1079" "1" "2" "land" "DEG" "spruce" 498.66816679007 0 5180.42428382641 0 271.505648802081 0 356.535972944191 0 682.059823574547 0 1256.49910932601 0
"4823" "2" "2" "land" "DEG" "spruce" 2219.08062560428 0 1440.25635710386 0 0 0 0 0 0 0 0 0
"6695" "3" "2" "land" "DEG" "spruce" 400.189425194563 0 187.629581351907 0 329.902309746848 0 992.561065346495 0 315.542797048898 0 202.76603682668 0
"8567" "4" "2" "land" "DEG" "spruce" 268.436264474205 0 100.243345283183 0 1041.38000935522 0 54.5786483111509 0 71.6716265884404 0 137.109129781595 0
"10439" "5" "2" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"12311" "6" "2" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"14183" "7" "2" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"16055" "8" "2" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"17927" "9" "2" "land" "DEG" "spruce" 0 0 0 0 0 0 0 0 0 0 0 0
"2951" "10" "2" "land" "DEG" "spruce" 0 0 0 0 1820.73767517086 0 758.794984115016 0 2552.66046250917 0 483.767916673783 0
"1183" "1" "3" "land" "DEG" "spruce" 400.387940106638 0 184.578507052997 0 653.73391430274 0 708.677099560326 0 467.606830790502 0 318.900880576117 0
"4927" "2" "3" "land" "DEG" "spruce" 1496.6550298435 0 134.491878537068 0 939.776260469316 0 117.549923415205 0 138.451582369877 0 170.516214966015 0
"6799" "3" "3" "land" "DEG" "spruce" 1537.11405776543 0 1518.89298854913 0 1804.0934755289 0 688.834816708454 0 1278.509017495 0 657.641119714803 0
"8671" "4" "3" "land" "DEG" "spruce" 1715.13113492824 0 1670.44306484576 0 598.469097843069 0 551.02163069252 0 68.4807997357166 0 80.700639541076 0
"10543" "5" "3" "land" "DEG" "spruce" 861.591251307544 0 266.866461757982 0 99.6571268897138 0 1035.29006778005 0 54.2594749292143 0 71.2524942692098 0
