"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin" "step5.nomgmt" "step5.finalfell" "step5.thin" "step6.nomgmt" "step6.finalfell" "step6.thin"
"2968" "8" "7" "II" "kuusi" 594.121939668465 0 1120.82288893439 1136.62152064495 0 2144.25916858947 1024.19055710592 0 1932.15591343984 957.969895936869 0 1807.22931537471 638.04312058387 0 1203.68107273835 1451.89805342138 0 2739.03463585616 4834.34216027317 0 9120.08290620997
"3268" "9" "7" "II" "kuusi" 147.189719476366 0 434.412630923269 476.551262605326 0 1406.48333657179 457.074437500845 0 1348.99984610948 407.761239162261 0 1203.45791352264 258.555357537985 0 763.094824196723 543.486834223615 0 1604.03556965233 1851.25172615311 0 5463.74526509338
"568" "10" "7" "II" "kuusi" 0 0 0 125.085500151982 0 591.874762062558 92.5284823083924 0 437.822716332015 83.4948752711399 0 395.077841752275 52.1100049538653 0 246.572118636239 104.821934828788 0 495.992402479455 362.45808219978 0 1715.06522257965
"868" "11" "7" "II" "kuusi" 0 0 0 0 0 178.763677133668 0 0 212.022643543601 0 0 165.844328345497 0 0 102.101759707922 0 0 177.831059024766 0 0 644.305413155509
"280" "1" "8" "II" "kuusi" 0 0 0 3.76018398381602 0 0 0.602432359332622 0 0 0.892848557557424 0 0 0.293317117115121 0 0 0.197658808776417 0 0 0.522606006565828 0 0
"1180" "2" "8" "II" "kuusi" 284.816510223072 11.8659419804875 34.2417182865494 34.514873749549 1.43794855521273 4.14950868789957 4.68878507844537 0.195342789841195 0.563703479256018 6.3880045769306 0.266135174613226 0.767990075312448 2.11787352898044 0.0882342262996255 0.254618767321776 1.42896496762943 0.0595331197084036 0.171795574015678 3.8019463865365 0.158395576156145 0.45708437690773
"1480" "3" "8" "II" "kuusi" 542.587775163659 35.8251876889883 143.085907051671 154.780379562012 10.2196112817127 40.8171581026726 23.3313092051308 1.54048537317583 6.1527031996108 30.4914263011179 2.01324305512231 8.04089879886934 10.3538396762987 0.683628099791254 2.73041268042564 6.99486360101756 0.461846567202406 1.84461657425369 18.6656368797779 1.2324272222146 4.92231802095905
"1780" "4" "8" "II" "kuusi" 603.990881312927 0 65.0160560927617 541.970474213406 0 58.3399250589403 84.9870463236507 0 9.1483542912527 100.670534812607 0 10.8365893273706 36.3582921921875 0 3.91375571675157 24.641847781583 0 2.65254957842094 65.9745880577694 0 7.10177529259493
"2080" "5" "8" "II" "kuusi" 1643.06362124978 91.6353959127988 364.720582171026 1241.01123934138 69.2125093505386 275.474629125494 222.032662140673 12.3829963963034 49.2859075872743 216.429547045368 12.0705047414077 48.042150879925 90.0370313214273 5.0214604627886 19.9860541343637 61.4526732852873 3.42728058339811 13.6410145576271 164.951266668478 9.19950659974218 36.6152115055743
"2380" "6" "8" "II" "kuusi" 4314.00235076315 0 1656.04035304129 2168.64256808817 0 832.489023433607 783.021929447519 0 300.5830333523 588.622212730246 0 225.957720399782 309.560250355384 0 118.832634895387 213.82785590958 0 82.0833020473253 568.279948069126 0 218.148820818375
"2680" "7" "8" "II" "kuusi" 2232.24722901645 20.7808838478562 1699.21076718042 2791.84075083188 25.9903641543826 2125.17941668891 1599.66627972034 14.8919343350905 1217.68329738006 1165.63318800343 10.8513463805613 887.292607150407 782.648208013256 7.28598575150765 595.760292445989 543.305294407714 5.05784667139521 413.569874395357 1391.2141226985 12.9513696849936 1059.00725780466
"2980" "8" "8" "II" "kuusi" 1319.90665379372 0 2490.03022789282 1740.66702696797 0 3283.803063943 1375.60307937589 0 2595.10264561766 1117.67118190625 0 2108.5089765948 908.936702311665 0 1714.72721763473 620.36957318918 0 1170.33957307972 1497.63507544182 0 2825.31844012166
"3280" "9" "8" "II" "kuusi" 500.912029310544 0 1478.3811891757 724.056569527442 0 2136.96527464473 950.909275760994 0 2806.49356301683 839.951859624836 0 2479.01618731671 734.965632767439 0 2169.16205360358 486.181473467285 0 1434.90573761836 1104.35186066131 0 3259.36076895586
"580" "10" "8" "II" "kuusi" 55.6314240383087 0 263.23463411721 135.678846153287 0 641.99994952514 289.512376577987 0 1369.90353632564 248.764705872599 0 1177.09527418453 219.562252759316 0 1038.91622891496 141.829950216404 0 671.105507318454 307.395114385976 0 1454.52038777741
"880" "11" "8" "II" "kuusi" 0 0 365.150786152485 0 0 362.627708195622 0 0 874.676227736531 0 0 797.464176454029 0 0 690.476420700884 0 0 444.538014307384 0 0 936.813041771684
"292" "1" "9" "II" "kuusi" 0 0 0 0 3.42417182865494 0 0 0.79096926717156 0 0 0.116613583858864 0 0 0.166083863286987 0 0 0.0547935884436896 0 0 0.0369454382792095 0
"1192" "2" "9" "II" "kuusi" 225.303450407778 29.3589138402224 0 40.385164120934 5.26252284065692 0 7.94206469459812 1.03491709807445 0 1.15528991761821 0.15054388687986 0 1.58571442708097 0.206631781073961 0 0.528339934262197 0.0688470885833232 0 0.356509771852604 0.0464561890023174 0
"1492" "3" "9" "II" "kuusi" 557.734637429602 78.1993163069847 82.4776983541753 155.657898066606 21.8246104683203 23.0186621048849 35.2521151486831 4.94265752564108 5.21307647841171 5.20704126195973 0.730073119618477 0.770016329810369 6.78962274597185 0.951965004655761 1.00404819639984 2.30955689963661 0.323820251429979 0.341536860930707 1.56044781074175 0.218788548789277 0.230758742947961
"1792" "4" "9" "II" "kuusi" 684.202618854223 33.9775950666512 87.980632636353 344.281980840114 17.097089972148 44.2707257249824 105.403947074083 5.23437434090409 13.5537422547082 16.110931754529 0.800071061140547 2.07168158826731 20.0870523979623 0.997525752829636 2.58296523438013 7.03575335886686 0.349396468281193 0.90471742511459 4.76117433019006 0.236440564498043 0.612232572806528
"2092" "5" "9" "II" "kuusi" 1800.87549421669 0 214.998781308548 666.848239756261 0 79.6121438299138 408.023782091192 0 48.7122048005142 77.0228947481343 0 9.19543219777571 78.8689924277751 0 9.4158298613421 31.9031643689255 0 3.80878160718641 21.7583468188075 0 2.59763546361492
"2392" "6" "9" "II" "kuusi" 4325.62265144186 0 990.819727649532 2290.67719336246 0 524.698600813885 1518.54907864341 0 347.836255208803 381.407907245961 0 87.3646430196248 332.465063406085 0 76.1538789027745 157.633602966027 0 36.1072835392038 108.301170695179 0 24.8072809625579
"2692" "7" "9" "II" "kuusi" 2956.05633938467 0 1680.30040057248 2594.52783176052 0 1474.79806014493 1842.19561482643 0 1047.15258240648 801.158277276575 0 455.399498410779 605.974629930507 0 344.451964545757 368.657021771048 0 209.554375910404 254.956399485557 0 144.923942915537
"2992" "8" "9" "II" "kuusi" 3171.61227648556 0 2203.75825004582 3246.61556475976 0 2255.8734207873 3394.02112884917 0 2358.29647872951 2149.92711686723 0 1493.85208776006 1679.33981130724 0 1166.86992014661 1242.83636051513 0 863.570526337194 851.678744169969 0 591.779163162088
"3292" "9" "9" "II" "kuusi" 733.394685302298 0 982.219795489382 1722.30694663987 0 2306.64880834426 2124.74813707569 0 2845.62967592914 1952.3846884876 0 2614.78700060725 1636.87252377225 0 2192.22831547936 1354.77766374402 0 1814.42471084685 909.192971593111 0 1217.66267538532
"592" "10" "9" "II" "kuusi" 373.772592528946 0 1270.5088663764 301.795360247191 0 1025.84750377497 437.188074770756 0 1486.06756186185 561.602552106868 0 1908.97095210676 479.905228266037 0 1631.26954656306 410.681237595849 0 1395.96686340653 270.458077923821 0 919.327400814504
"892" "11" "9" "II" "kuusi" 35.6265558455032 0 275.029390473629 104.451896616582 0 806.346299228332 144.611360511586 0 1116.36877023811 234.382221315663 0 1809.38061332242 205.320491447469 0 1585.03027515276 177.499163163872 0 1370.25557188966 115.780199901876 0 893.798377424328
"16" "1" "10" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"916" "2" "10" "II" "kuusi" 0 0 0 54.4596803625113 7.09654938987932 0 11.2188550985263 1.46191014663752 0 2.32770845871373 0.303319775888236 0 0.34066921660625 0.0443920328794649 0 0.458240036002421 0.0597124886937421 0 0.15391849829507 0.0200568607435112 0
"1216" "3" "10" "II" "kuusi" 0 0 0 193.052091468387 27.0676062617087 28.5485087319542 49.8696584572068 6.99216604833628 7.37471616648233 11.4526934009644 1.60576864645954 1.6936222502172 1.69664543842034 0.237884657677516 0.250899623751058 2.21906522390992 0.311132520207273 0.328154968121349 0.755342816653349 0.105905726264203 0.111699960527898
"1516" "4" "10" "II" "kuusi" 715.618885519232 35.5377311401394 92.0204052710858 339.198395940111 16.8446384549228 43.6170348398001 102.615243429319 5.09588693879303 13.1951468560052 27.1917083681306 1.35034393415507 3.49654274737737 4.17721432895686 0.207441031449997 0.53714199447922 5.23799533507977 0.260119560422594 0.673546301384109 1.83219009990309 0.0909868094394097 0.235598694973544
"1816" "5" "10" "II" "kuusi" 1892.1384305758 0 225.894270840645 860.95381833997 0 102.785574183487 365.289685991379 0 43.6103648280744 150.228047710143 0 17.9350806203801 27.5108799237205 0 3.28440565453882 29.5524885998111 0 3.52814453525437 11.632465553795 0 1.38875004169426
"2116" "6" "10" "II" "kuusi" 1676.99625065463 0 384.129893482281 1134.04230297206 0 259.761790686777 522.895884966659 0 119.773637249433 299.41510992436 0 68.583513074244 70.2393133865766 0 16.0888970138854 64.9028524245357 0 14.8665363913611 29.751022723352 0 6.81471839024626
"2416" "7" "10" "II" "kuusi" 3635.57046414778 0 2066.55415386588 3207.24374931295 0 1823.08195040217 1851.52639452813 0 1052.45644372385 1249.09807854728 0 710.020297574638 391.804021936092 0 222.711741394673 322.907552124172 0 183.549170546278 173.023408189449 0 98.3510693675292
"2716" "8" "10" "II" "kuusi" 2202.32773564197 0 1530.26205400608 3532.85354228826 0 2454.76258171394 2961.66262706523 0 2057.8771549843 2464.0777725055 0 1712.13605148821 1267.75108249025 0 880.88223385811 990.516869268146 0 688.249234827039 677.18727660537 0 470.535777247909
"3016" "9" "10" "II" "kuusi" 1097.19838336182 0 1469.45429700341 1917.58290233437 0 2568.17771373466 2224.73680065645 0 2979.54235168444 2363.17675124188 0 3164.95201264419 1733.31092516765 0 2321.38620112298 1406.78535961283 0 1884.07750411611 1098.34452757935 0 1470.98930340789
"316" "10" "10" "II" "kuusi" 89.3825264245844 0 303.824556940363 597.674613785221 0 2031.58527725226 789.171763090527 0 2682.51268857485 969.763428848075 0 3296.3707325428 960.258680546188 0 3264.06267349406 806.606976558264 0 2741.7775831677 669.247958670522 0 2274.87376627102
"616" "11" "10" "II" "kuusi" 88.2827288204796 0 681.52378248794 166.506896650978 0 1285.39762569707 247.687603411087 0 1912.09531702806 317.850350535471 0 2453.73671675405 389.386558859458 0 3005.98094315249 333.648968390919 0 2575.69866721461 282.501251915259 0 2180.84923671053
"28" "1" "11" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"928" "2" "11" "II" "kuusi" 0 0 0 0 0 0 8.08741778060304 3.77089494717773 0 1.81155595000887 0.844668516420929 0 0.391794855807322 0.182680959754239 0 0.0576360526611634 0.0268737816755949 0 0.0766178013074137 0.0357243421388391 0
"1228" "3" "11" "II" "kuusi" 0 0 0 9.68635844958798 0 0 48.6291650669497 0 0 11.9508494921451 0 0 2.72255543621173 0 0 0.404155187926102 0 0 0.529169710607667 0 0
"1528" "4" "11" "II" "kuusi" 0 0 0 159.717458069638 9.40624246815791 0 172.723716754642 10.1722202408657 0 49.1322296691054 2.89354508176136 0 12.912162001504 0.760436135424383 0 2.01861973542858 0.118882600010897 0 2.50388392868335 0.14746127085901 0
"1828" "5" "11" "II" "kuusi" 1179.94767314989 11.6730190253905 114.342527271439 551.663198140354 5.45750896758801 53.4587810234189 313.507883258571 3.10147947164292 30.3804011881386 107.58838701248 1.06435337522652 10.4258251073325 37.4009907609369 0.370001557404158 3.62433343729982 6.70125253403369 0.0662943366928313 0.649383161695688 7.4128249154687 0.0733337996583878 0.718337901199207
"2128" "6" "11" "II" "kuusi" 2260.96986277093 67.9065022587598 466.285451390786 1413.90575029123 42.4655788680685 291.593307745637 759.288210310905 22.8046412371623 156.5899005158 317.302484663787 9.52993768131198 65.4380824464184 144.165101153223 4.3298886589748 29.7315282140226 31.1984213867881 0.937020748155944 6.43412822017445 30.5811062259111 0.918480158979279 6.30681777558183
"2428" "7" "11" "II" "kuusi" 4360.6126368571 0 1835.289768429 2306.6356668476 0 970.814239053798 1802.85439358195 0 758.783340336555 991.599276614332 0 417.343194249776 645.090630676504 0 271.505022983035 210.567994355337 0 88.6236219040776 175.605609005713 0 73.9086922701799
"2728" "8" "11" "II" "kuusi" 3734.91975382112 0 1730.53521631927 3188.16135926679 0 1477.20054811751 3239.22802045302 0 1500.8617406966 2199.9324943691 0 1019.31524797444 1672.04330029376 0 774.723422480158 743.72919696339 0 344.598987818478 596.29651896447 0 276.287629575141
"3028" "9" "11" "II" "kuusi" 1617.67337491734 0 1173.82819827393 2473.56135360208 0 1794.88400565851 3647.14453178221 0 2646.46816901792 3319.11130788625 0 2408.43825880848 3048.25880758927 0 2211.90025098113 1872.41717635606 0 1358.67729210262 1501.00478642173 0 1089.17026846411
"328" "10" "11" "II" "kuusi" 418.32836729301 0 937.1229523276 614.195536736856 0 1375.89697399155 1334.35085648815 0 2989.16093633494 1536.8817876717 0 3442.86285809691 1709.02873947816 0 3828.49976996827 1478.22433822707 0 3311.46071925735 1227.4607163833 0 2749.70979818249
"628" "11" "11" "II" "kuusi" 5.15185376842766 0 335.344792596314 21.3713247418165 0 1391.1036270038 47.7119031336018 0 3105.66622809954 61.7569762156574 0 4019.88901690736 73.925136294202 0 4811.93966532157 77.2369459229599 0 5027.5121879503 65.3155145180546 0 4251.52161802594
"40" "1" "12" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"940" "2" "12" "II" "kuusi" 0 0 0 0 0 0 0 0 0 1.65469560112338 0.77152973305753 0 0.370646570139852 0.17282021486281 0 0.0801617082280626 0.0373767485141341 0 0.011792407093557 0.00549840870479197 0
"1240" "3" "12" "II" "kuusi" 307.570076204012 0 0 0 0 0 2.421589612397 0 0 16.2010001570389 0 0 3.8934903480407 0 0 0.876536286956594 0 0 0.129856823312107 0 0
"1540" "4" "12" "II" "kuusi" 0 0 0 12.3409232393497 0.726794163100415 0 28.72525589177 1.69171689271477 0 52.1512657037025 3.07134521272227 0 13.8240849291637 0.814142025021624 0 3.4657338029843 0.204107508815646 0 0.537390286236856 0.0316485335633923 0
"1840" "5" "12" "II" "kuusi" 579.593813374281 5.73382173164994 56.1653901441165 123.958332906673 1.22629842941473 12.0121505244943 135.335105462255 1.33884688008826 13.1146137572282 114.600138596241 1.13371942551928 11.105297099973 35.1186282138852 0.34742253797743 3.40316167882437 10.5721861747228 0.104588816237984 1.02449499542207 1.80485587270983 0.0178551281719027 0.174899096411138
"2140" "6" "12" "II" "kuusi" 2560.45744007021 76.9013828094538 528.049521078907 1034.849244746 31.0809063548051 213.419539620236 562.920008178696 16.9068723278071 116.092396644696 333.004855579824 10.001546393854 68.6764215463995 127.457421374792 3.82808626289058 26.2858617611179 53.7377885913285 1.61397342018774 11.0824781093461 11.9670232128398 0.359420398393726 2.46798903093931
"2440" "7" "12" "II" "kuusi" 1848.45606599348 0 777.97612120701 2086.23992973602 0 878.054327772665 1223.81782879297 0 515.079078710276 812.388258184019 0 341.917061294304 397.749724621616 0 167.404459140319 229.951203268182 0 96.7816051875241 70.4920275406973 0 29.6686056926402
"2740" "8" "12" "II" "kuusi" 2603.78792257703 0 1206.43735149501 4066.53338989508 0 1884.18485627487 2607.13027719017 0 1207.98599584206 2246.5673303336 0 1040.92300162464 1382.040753558 0 640.353836778865 989.132405422142 0 458.303946004294 412.810976921275 0 191.271561461141
"3040" "9" "12" "II" "kuusi" 1209.40381503964 0 877.576600570642 3084.7416897158 0 2238.37323153359 2780.33499436626 0 2017.48737887317 3138.68600971648 0 2277.51671064089 2417.54884111042 0 1754.23978931772 2035.15469575347 0 1476.76410254764 1123.6927477473 0 815.382297782514
"340" "10" "12" "II" "kuusi" 574.80798636099 0 1287.66251422485 866.678019078196 0 1941.49841955881 1129.39034483026 0 2530.01636280692 1800.76839186046 0 4034.0113742669 1780.94936077461 0 3989.61355098842 1791.04285151601 0 4012.22459671807 1352.51948072528 0 3029.86158232508
"640" "11" "12" "II" "kuusi" 5.73694558300466 0 373.429626139446 25.6374863502419 0 1668.79688928683 48.4787530058768 0 3155.58206867455 94.6601835571486 0 6161.6266782722 109.474018038453 0 7125.88973289014 122.642688865638 0 7983.06569047935 113.739897811556 0 7403.56464993048
"52" "1" "13" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"952" "2" "13" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.236385085874769 0 0 0.0529495100199788 0 0 0.0114516726040089 0
"1252" "3" "13" "II" "kuusi" 0 0 0 76.892519051003 0 0 0 0 0 0.605397403099249 0 0 4.52302021100927 0 0 1.07927160705013 0 0 0.242037416947166 0 0
"1552" "4" "13" "II" "kuusi" 240.916957712078 59.3821960903937 31.206859807264 86.8442115495101 21.4057160962152 11.2492502007137 1.31097972446171 0.323135638967986 0.169816026484678 2.91227759649493 0.717830081149378 0.377238030634058 7.99221619540775 1.96995410293914 1.03526116520826 2.02693657275592 0.499607608236654 0.262556550875119 0.488919793140753 0.120510948272295 0.0633315794223774
"1852" "5" "13" "II" "kuusi" 252.390378037155 18.8156572342225 10.6652356625545 298.05367975266 22.21984815443 12.5948253628975 61.4902226327066 4.58408502459914 2.59838635854895 53.7091434901442 4.00400697567582 2.26958205384523 53.9870263139736 4.02472309015338 2.28132452131077 16.3651796400242 1.2200211952527 0.691541804716508 5.1249963058269 0.382067551730913 0.216566470546347
"2152" "6" "13" "II" "kuusi" 1102.46589427309 40.1990148069716 259.046249748232 593.875457152203 21.6543735453143 139.542829208545 235.625767054515 8.59157979211123 55.3649519831796 163.62949430124 5.96639270061944 38.4479983164326 124.639550440147 4.54470941886268 29.2865369165135 44.3359170937213 1.61661253830107 10.4176039476031 17.7810106900173 0.648345781691703 4.17800147824006
"2452" "7" "13" "II" "kuusi" 2686.71158863014 49.6876680838537 516.115745920606 2120.69455321343 39.219828251469 407.38420001366 1268.82770493176 23.4655219879376 243.741069993106 743.604189892669 13.7521118118928 142.845935812493 494.58456121795 9.14677765235149 95.0094088305055 223.202051047624 4.12786749237357 42.8769852167829 119.991368876208 2.21910358182069 23.0502727250879
"2752" "8" "13" "II" "kuusi" 6548.9417472077 120.472618658632 1629.14118273579 2557.80785331315 47.0527639439816 636.290605750799 2983.64801471852 54.8864081196065 742.224323134093 1864.8930777053 34.3060850534068 463.918329336798 1462.42507886026 26.9023890642289 363.798765449812 842.582071684272 15.4999193043518 209.604117092806 575.470388593013 10.5862026798239 143.156336655702
"3052" "9" "13" "II" "kuusi" 3450.44747038586 35.2443280791259 1212.90441183172 2716.59159748864 27.7484141812423 954.938732445178 4497.62155138284 45.9406065135539 1581.00799077275 3374.99826727561 34.4736580455871 1186.38243979562 3399.98910214549 34.7289249901457 1195.16724064513 2448.30625722471 25.0080343805828 860.63082727382 1996.87991164243 20.3969749850072 701.945030468287
"352" "10" "13" "II" "kuusi" 1658.98478903581 70.1724345536444 1603.74455081531 1283.6459221051 54.2961937049008 1240.90357329244 2506.4646827871 106.019494618827 2423.00538461661 2698.37378430837 114.136946301176 2608.52437059567 3802.33635283407 160.832818138896 3675.72761759238 3575.60641614154 151.242500163073 3456.54724723547 3528.29424723104 149.241270194959 3410.81046075078
"652" "11" "13" "II" "kuusi" 73.591097139068 4.21701792594658 484.405817310531 186.683269286271 10.6975805995503 1228.82339239932 430.698403224775 24.68047029715 2835.02787890465 591.78544630197 33.911300855506 3895.36674859816 993.663174862082 56.9402493460292 6540.68550494421 1052.6348515679 60.3195252022056 6928.86049299846 1121.06547868163 64.2408308008571 7379.29804787623
"64" "1" "14" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"964" "2" "14" "II" "kuusi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1264" "3" "14" "II" "kuusi" 0 0 0 3.46742886747378 0 0 9.79352991685742 0 0 0.0188684473871864 0 0 0.109181714859256 0 0 0.617586819579726 0 0 0.14909201754725 0 0
