"vol" "age" "siteclass" "species" "step0.nomgmt" "step0.finalfell" "step0.thin" "step1.nomgmt" "step1.finalfell" "step1.thin" "step2.nomgmt" "step2.finalfell" "step2.thin" "step3.nomgmt" "step3.finalfell" "step3.thin" "step4.nomgmt" "step4.finalfell" "step4.thin"
"839" "10" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1351" "11" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 25949.0337042857 0 0
"1863" "12" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2375" "13" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2887" "14" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3399" "15" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3911" "16" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4423" "17" "4" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"359" "1" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 544.262916666667 0 0
"4967" "2" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5479" "3" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 522.4924 0 0 518.863980555556 0 0
"5991" "4" "5" "SE12" "PA" 0 0 0 0 0 0 404.527533333333 0 0 519.009117333333 0 0 515.404887351852 0 0
"6503" "5" "5" "SE12" "PA" 0 0 0 421.382847222222 0 0 401.718314351852 0 0 515.404887351852 0 0 511.825686745242 0 0
"7015" "6" "5" "SE12" "PA" 0 0 0 0 0 0 346.737885714286 0 0 444.864957714286 0 0 441.775617730159 0 0
"7527" "7" "5" "SE12" "PA" 57922.42 0 0 60257.7471527778 0 0 57445.7189523148 0 0 73702.8988913148 0 0 73191.0732045696 0 0
"8039" "8" "5" "SE12" "PA" 0 0 0 0 0 0 2080.42731428571 0 0 2669.18974628571 0 0 2650.65370638095 0 0
"8551" "9" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"871" "10" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1383" "11" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1895" "12" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2407" "13" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2919" "14" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3431" "15" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3943" "16" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4455" "17" "5" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"391" "1" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4999" "2" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5511" "3" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 522.4924 0 0
"6023" "4" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 404.527533333333 0 0 519.009117333333 0 0
"6535" "5" "6" "SE12" "PA" 0 0 0 0 0 0 421.382847222222 0 0 401.718314351852 0 0 515.404887351852 0 0
"7047" "6" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 346.737885714286 0 0 444.864957714286 0 0
"7559" "7" "6" "SE12" "PA" 0 0 0 399.464965517241 0 0 415.570670019157 0 0 396.17737208493 0 0 508.295854422861 0 0
"8071" "8" "6" "SE12" "PA" 57922.42 0 0 57522.9550344828 0 0 59842.1764827586 0 0 57171.9196575408 0 0 73351.6141984382 0 0
"8583" "9" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 734.268463865546 0 0 942.066969277311 0 0
"903" "10" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 1223.78077310924 0 0 1570.11161546218 0 0
"1415" "11" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1927" "12" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2439" "13" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2951" "14" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3463" "15" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3975" "16" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4487" "17" "6" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"423" "1" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5031" "2" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5543" "3" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6055" "4" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 404.527533333333 0 0
"6567" "5" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 421.382847222222 0 0 401.718314351852 0 0
"7079" "6" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 346.737885714286 0 0
"7591" "7" "7" "SE12" "PA" 0 0 0 0 0 0 399.464965517241 0 0 415.570670019157 0 0 396.17737208493 0 0
"8103" "8" "7" "SE12" "PA" 0 0 0 399.464965517241 0 0 396.710034720571 0 0 412.704665398335 0 0 394.289101086488 0 0
"8615" "9" "7" "SE12" "PA" 41639.28 0 0 57522.9550344828 0 0 57126.2449997622 0 0 59429.4718173603 0 0 56882.5260512923 0 0
"935" "10" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 740.625766582997 0 0
"1447" "11" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 1112.52797555386 0 0
"1959" "12" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2471" "13" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2983" "14" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3495" "15" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4007" "16" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4519" "17" "7" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"455" "1" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5063" "2" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5575" "3" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6087" "4" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6599" "5" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 421.382847222222 0 0
"7111" "6" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7623" "7" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 399.464965517241 0 0 415.570670019157 0 0
"8135" "8" "8" "SE12" "PA" 0 0 0 0 0 0 399.464965517241 0 0 396.710034720571 0 0 412.704665398335 0 0
"8647" "9" "8" "SE12" "PA" 0 0 0 289.161666666667 0 0 399.464965517241 0 0 396.710034720571 0 0 412.704665398335 0 0
"967" "10" "8" "SE12" "PA" 41639.28 0 0 41350.1183333333 0 0 57123.4900689655 0 0 56729.5349650416 0 0 59016.7671519619 0 0
"1479" "11" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1991" "12" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2503" "13" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3015" "14" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3527" "15" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4039" "16" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4551" "17" "8" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"487" "1" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5095" "2" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5607" "3" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6119" "4" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6631" "5" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7143" "6" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7655" "7" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 335.550571034483 0 63.9143944827586
"8167" "8" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 327.561271724138 0 71.9036937931034 325.302228470868 0 71.4078062497027
"8679" "9" "9" "SE12" "PA" 0 0 0 0 0 0 231.329333333333 0 57.8323333333333 319.571972413793 0 79.8929931034483 317.368027776457 0 79.3420069441141
"999" "10" "9" "SE12" "PA" 26135.7174 0 7371.6126 31576.454 0 8906.17933333333 31357.1730694444 0 8844.33086574074 43318.6466356322 0 12218.0798203065 43019.8973484899 0 12133.8172008561
"1511" "11" "9" "SE12" "PA" 0 0 0 879.051466666667 0 277.5952 872.946942592592 0 275.667455555556 1205.94034590038 0 380.823267126437 1197.62351592866 0 378.196899766944
"2023" "12" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2535" "13" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3047" "14" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3559" "15" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4071" "16" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4583" "17" "9" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"39" "1" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4647" "2" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5159" "3" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5671" "4" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6183" "5" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6695" "6" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7207" "7" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 58.2419919724138 0 13.6617018206897
"7719" "8" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 45.6875433333333 0 12.14479 321.888869213793 0 85.5653956137931
"8231" "9" "10" "SE12" "PA" 0 0 0 5676.141702 0 1695.470898 6857.75808666667 0 2048.42124666667 6988.25835328704 0 2087.40184578704 9653.99188039464 0 2883.65991232567
"551" "10" "10" "SE12" "PA" 0 0 0 140.012771785714 0 46.6709239285714 170.646692142857 0 56.8822307142857 169.461645669643 0 56.4872152232143 234.104303050493 0 78.0347676834975
"1063" "11" "10" "SE12" "PA" 24460.3509 0 9046.9791 0 0 0 58.3370518787879 0 21.5767178181818 57.931933462963 0 21.4268795 80.0305865915709 0 29.6003539448276
"1575" "12" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2087" "13" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2599" "14" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3111" "15" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3623" "16" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4135" "17" "10" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"71" "1" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4679" "2" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5191" "3" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5703" "4" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6215" "5" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6727" "6" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7239" "7" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 9.4729362 0 2.6718538
"7751" "8" "11" "SE12" "PA" 0 0 0 0 0 0 1288.55788248 0 406.91301552 1556.80014746667 0 491.6210992 1621.14793573148 0 511.941453388889
"8263" "9" "11" "SE12" "PA" 0 0 0 0 0 0 4234.88134318714 0 1487.93128274143 5116.8338348619 0 1797.80648251905 5213.11172069759 0 1831.63384781267
"583" "10" "11" "SE12" "PA" 0 0 0 6513.824952 0 2533.154148 100.809195685714 0 39.2035761 138.400855171948 0 53.8225547890909 137.439738122143 0 53.4487870475
"1095" "11" "11" "SE12" "PA" 0 0 0 122.3017545 0 52.4150376428571 0 0 0 0.291685259393939 0 0.125007968311688 0.289659667314815 0 0.124139857420635
"1607" "12" "11" "SE12" "PA" 16071.766 0 7563.184 16514.2311933429 0 7771.40291451429 0 0 0 39.3858438827359 0 18.5345147683463 39.1123310779947 0 18.4058028602328
"2119" "13" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2631" "14" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3143" "15" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3655" "16" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4167" "17" "11" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"103" "1" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4711" "2" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5223" "3" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5735" "4" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6247" "5" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6759" "6" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7271" "7" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 305.18476164 0 101.72825388 368.7158244 0 122.9052748
"7783" "8" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 2026.83709061164 0 749.652074609786 2448.86283988957 0 905.743790096143
"8295" "9" "12" "SE12" "PA" 0 0 0 0 0 0 1798.53944508 0 734.61470292 3034.60029269387 0 1239.48462659327 3671.16603665221 0 1499.49035299879
"615" "10" "12" "SE12" "PA" 0 0 0 0 0 0 4530.70559285357 0 2035.53439678929 69.5583450231428 0 31.2508506625714 95.5828455667792 0 42.9430175734805
"1127" "11" "12" "SE12" "PA" 0 0 0 5067.33328 0 2495.85072 5288.78212823957 0 2604.92254077471 0 0 0 12.613554018586 0 6.21264600915429
"1639" "12" "12" "SE12" "PA" 0 0 0 74.6189135714286 0 40.179415 76.6732162548061 0 41.2855779833572 0 0 0 0.182862846598417 0 0.0984646097068398
"2151" "13" "12" "SE12" "PA" 14890.0185 0 8744.9315 10052.889633 0 5904.07803842857 10329.651611436 0 6066.62078766874 0 0 0 24.6358453486513 0 14.4686710777794
"2663" "14" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3175" "15" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3687" "16" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4199" "17" "12" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"135" "1" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4743" "2" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5255" "3" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5767" "4" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6279" "5" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6791" "6" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 75.2789078712 0 26.4493460088
"7303" "7" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 759.482522099846 0 295.35431414994
"7815" "8" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 514.230292044 0 220.384410876 2286.42520204344 0 979.896515161474
"8327" "9" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 2607.17021247111 0 1226.90362939817 2084.77877748238 0 981.072365874062
"647" "10" "13" "SE12" "PA" 0 0 0 0 0 0 1647.2614752 0 848.5892448 4709.51456819467 0 2426.11356543362 45.9085077152743 0 23.6498373078686
"1159" "11" "13" "SE12" "PA" 0 0 0 0 0 0 3268.8081248 0 1838.7045702 3411.24333198268 0 1918.82437424025 0 0 0
"1671" "12" "13" "SE12" "PA" 0 0 0 5421.85753 0 3323.07397 3706.79211024 0 2271.90484176 3808.8422824326 0 2334.45172149095 0 0 0
"2183" "13" "13" "SE12" "PA" 0 0 0 61.1918568493151 0 40.7945712328767 41.3132450671233 0 27.5421633780822 42.4506230606957 0 28.3004153737972 0 0 0
"2695" "14" "13" "SE12" "PA" 8080.6992 0 5851.5408 8577.05860171233 0 6210.97347020548 5790.73985024178 0 4193.29437431301 5950.16233234085 0 4308.73824066062 0 0 0
"3207" "15" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3719" "16" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4231" "17" "13" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"167" "1" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4775" "2" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5287" "3" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5799" "4" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6311" "5" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6823" "6" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7335" "7" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 152.06524350444 0 68.31916737156
"7847" "8" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 1166.55972736625 0 574.574194075917
"8359" "9" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 551.58300912 0 297.00623568 3271.63445563808 0 1761.64932226666
"679" "10" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 2196.158608602 0 1289.807436798 4175.853533734 0 2452.48540870092
"1191" "11" "14" "SE12" "PA" 0 0 0 0 0 0 2027.0751217 0 1295.9988483 3379.8349096016 0 2160.8780569584 3504.87398261891 0 2240.82107085471
"1703" "12" "14" "SE12" "PA" 0 0 0 0 0 0 3222.9647397274 0 2239.68736150548 2203.25722143467 0 1531.07705218341 2263.91419170577 0 1573.22850610062
"2215" "13" "14" "SE12" "PA" 0 0 0 3335.378256 0 2516.162544 3575.13423642123 0 2697.03109063356 2413.72634304668 0 1820.88127633346 2480.17765232115 0 1871.01121140016
"2727" "14" "14" "SE12" "PA" 7662.732 0 6269.508 4444.38456 0 3636.31464 4717.38223094178 0 3859.67637077055 3184.90691763298 0 2605.8329326088 3272.58928278747 0 2677.57304955338
"3239" "15" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3751" "16" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4263" "17" "14" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"199" "1" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4807" "2" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5319" "3" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5831" "4" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6343" "5" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6855" "6" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7367" "7" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7879" "8" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 190.0839908352 0 106.9222448448
"8391" "9" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 1141.66207646916 0 699.72836944884
"711" "10" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 777.59930898 0 518.39953932 2614.22199933624 0 1742.81466622416
"1223" "11" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 2474.72224025918 0 1792.0402429463 2848.32893783531 0 2062.58302394971
"1735" "12" "15" "SE12" "PA" 0 0 0 0 0 0 1409.05102464 0 1107.11151936 3315.19766500214 0 2604.79816535882 2253.51755875015 0 1770.62093901798
"2247" "13" "15" "SE12" "PA" 0 0 0 3385.53432 0 2883.97368 3764.71416384 0 3206.97873216 4014.79772788356 0 3420.01287930822 2710.56200885396 0 2308.99726680152
"2759" "14" "15" "SE12" "PA" 3295.3908 0 3041.8992 3984.62064 0 3678.11136 2311.0799712 0 2133.3045888 2453.03876008973 0 2264.34347085205 1656.15159716915 0 1528.75532046383
"3271" "15" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3783" "16" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4295" "17" "15" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"231" "1" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4839" "2" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5351" "3" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5863" "4" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6375" "5" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6887" "6" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7399" "7" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7911" "8" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8423" "9" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 342.1436959512 176.2558433688 0
"743" "10" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 1618.87291771357 950.766634212731 0
"1255" "11" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 664.266911616 442.844607744 0 3446.2723903404 2297.5149268936 0
"1767" "12" "16" "SE12" "PA" 0 0 0 0 0 0 1643.8649976 1240.1086824 0 3568.140010008 2691.754744392 0 5872.90981596146 4430.44073835689 0
"2279" "13" "16" "SE12" "PA" 0 0 0 1642.625568 1399.273632 0 4701.38647392 4004.88477408 0 5723.6788223424 4875.7264042176 0 6481.52281138213 5521.29720969589 0
"2791" "14" "16" "SE12" "PA" 0 0 0 13.3384865714286 12.8154086666667 0 22.9308545514286 22.0316053533333 0 21.0491071332286 20.2236519515333 0 20.6640110478336 19.8536576734087 0
"3303" "15" "16" "SE12" "PA" 3041.8992 3295.3908 0 3029.34533028571 3281.79077447619 0 3351.52415853714 3630.81783841524 0 2709.24586809783 2935.01635710598 0 2468.55171196778 2674.26435463176 0
"3815" "16" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4327" "17" "16" "SE12" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" "1" "1" "SE21" "PA" 170700.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4619" "2" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5131" "3" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5643" "4" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6155" "5" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6667" "6" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7179" "7" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7691" "8" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8203" "9" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"523" "10" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1035" "11" "1" "SE21" "PA" 0 0 0 48258.7482553192 0 0 69470.5259862069 0 0 68991.4189104399 0 0 85369.4397902451 0 0
"1547" "12" "1" "SE21" "PA" 0 0 0 0 0 0 1742.94788213166 0 0 1730.92755191006 0 0 2141.83615524542 0 0
"2059" "13" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2571" "14" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3083" "15" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3595" "16" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4107" "17" "1" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"267" "1" "2" "SE21" "PA" 0 0 0 1177.24268965517 0 0 0 0 0 0 0 0 0 0 0
"4875" "2" "2" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5387" "3" "2" "SE21" "PA" 170700.19 0 0 169522.947310345 0 0 0 0 0 0 0 0 0 0 0
"5899" "4" "2" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6411" "5" "2" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6923" "6" "2" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7435" "7" "2" "SE21" "PA" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
