"vol" "age" "ownership" "step0.nomgmt" "step0.thin" "step0.finalfell" "step1.nomgmt" "step1.thin" "step1.finalfell" "step2.nomgmt" "step2.thin" "step2.finalfell" "step3.nomgmt" "step3.thin" "step3.finalfell" "step4.nomgmt" "step4.thin" "step4.finalfell" "step5.nomgmt" "step5.thin" "step5.finalfell" "step6.nomgmt" "step6.thin" "step6.finalfell" "step7.nomgmt" "step7.thin" "step7.finalfell" "step8.nomgmt" "step8.thin" "step8.finalfell" "step9.nomgmt" "step9.thin" "step9.finalfell" "step10.nomgmt" "step10.thin" "step10.finalfell" "step11.nomgmt" "step11.thin" "step11.finalfell" "step12.nomgmt" "step12.thin" "step12.finalfell" "step13.nomgmt" "step13.thin" "step13.finalfell" "step14.nomgmt" "step14.thin" "step14.finalfell" "step15.nomgmt" "step15.thin" "step15.finalfell" "step16.nomgmt" "step16.thin" "step16.finalfell" "step17.nomgmt" "step17.thin" "step17.finalfell" "step18.nomgmt" "step18.thin" "step18.finalfell" "step19.nomgmt" "step19.thin" "step19.finalfell" "step20.nomgmt" "step20.thin" "step20.finalfell"
"551" "7" "24" "priv" 2214.678032 736.651968 0 2346.3756976141 780.457588118977 0 2356.76913358165 783.914679826734 0 2087.23888812405 694.262828459171 0 2322.40758540351 772.485252287735 0 1867.60886749063 621.208919677054 0 2658.22801816593 884.186718195916 0 2051.44201750542 682.355980236343 0 1975.96686864261 657.251239889652 0 1214.46057759479 403.957036470762 0 1719.04691266091 571.793855810451 0 1193.15574634124 396.87056807939 0 709.335907475373 235.941154725284 0 458.166245711728 152.396448467014 0 357.122146499545 118.786897343132 0 307.322212052159 102.222313603703 0 144.179696095666 47.9574255670019 0 173.331001637844 57.6538086471293 0 205.298340823295 68.2868681629722 0 150.252963223346 49.9775314772749 0 45.5766349075138 15.159818860495 0
"625" "8" "24" "priv" 1190.989856 396.150144 0 731.149872706076 243.196972584537 0 984.337263700499 327.412821188226 0 976.89121721013 324.936097835352 0 1143.65520651872 380.40556975889 0 874.942066845841 291.025506242966 0 1318.02450800783 438.404740403459 0 1029.09829915397 342.301353236715 0 1012.1521785666 336.66469052535 0 626.077287984812 208.247456131409 0 872.293165968979 290.144421942773 0 610.315543358691 203.004743633168 0 374.183144141729 124.461770759296 0 231.150228238548 76.8857902030137 0 178.519443605728 59.3796017110738 0 155.950180132946 51.8725545857988 0 72.7977640065509 24.2141816311768 0 87.7090964813613 29.1740278274891 0 102.20287236905 33.9949852656115 0 81.7256335619475 27.1837928265753 0 24.8948286064648 8.2805826494851 0
"699" "9" "24" "priv" 1853.630576 616.559424 0 1167.48532089182 388.332004390455 0 1713.8324361795 570.059403078896 0 1799.17496589996 598.446257314273 0 2199.18653504852 731.499145986288 0 1841.55404975921 612.542498427371 0 2819.07237546558 937.687186722027 0 2209.31279613203 734.86736928912 0 2262.96234841987 752.712422928572 0 1503.05287048181 499.949355640007 0 2194.2378117167 729.853088758648 0 1515.31657253705 504.028540118935 0 1024.87796415133 340.897574429865 0 659.63758440224 219.410369225479 0 486.300089169465 161.754400661911 0 449.949164093081 149.663261404095 0 211.641149501535 70.3966296849456 0 273.395785392857 90.9376173161742 0 306.593304757299 101.979862563196 0 290.175012469228 96.5187674737731 0 89.1046618178865 29.6382243999793 0
"107" "10" "24" "priv" 914.970224 304.339776 0 2122.44691419862 705.973813678006 0 2187.66506484775 727.666844597546 0 3485.88852156276 1159.48530781192 0 4473.18313415199 1487.88181008041 0 5478.4346500104 1822.25118422521 0 7969.1223062324 2650.71019141206 0 6369.84268853396 2118.75364480021 0 7121.14082544609 2368.65238543623 0 5594.25740832844 1860.7764513843 0 9184.02399118996 3054.81395016127 0 6058.35096987545 2015.14445906305 0 4816.45075166588 1602.06037795283 0 3427.84900044282 1140.18005132 0 2372.39664393351 789.112742971488 0 2362.01214058807 785.658622455734 0 1126.68961574131 374.76243082227 0 1591.72450699795 529.443546037697 0 1720.95033833743 572.426978210318 0 1865.7105915234 620.577510186888 0 576.27768233188 191.682981756446 0
"35" "1" "25" "priv" 0 0 0 123.449608187472 49.8399038125279 0 47.7172778833711 19.2647394740312 0 160.343526092694 64.7349638022781 0 104.116320886543 42.0345393921325 0 135.899242252781 54.8661535789417 0 243.386915079011 98.261797788329 0 218.874526625352 88.365491913543 0 182.109707200611 73.5225524282155 0 229.791544984891 92.7729837877396 0 176.20892559449 71.1402493007629 0 301.445427415774 121.701569796098 0 266.551491835154 107.613956084618 0 131.788028122331 53.2063466356653 0 111.281966240588 44.9275017955281 0 87.8309787985186 35.4597118561174 0 75.5004356950484 30.481542291578 0 36.8329118251195 14.8704302059144 0 45.5511546802124 18.390217685938 0 56.3950737820536 22.768197437529 0 32.677700653264 13.1928604819868 0
"183" "2" "25" "priv" 169.91199126231 68.59800873769 0 419.628217515215 169.415118484785 0 346.812636663035 140.017523798095 0 452.484329851876 182.680008528227 0 301.706089643853 121.806806099119 0 355.301429736687 143.444676273401 0 589.663241287896 238.06279873276 0 566.611309517507 228.756118225646 0 456.093067944908 184.136952475495 0 540.781910054233 218.328099832668 0 402.972585505308 162.690795017917 0 678.148911383886 273.786826950605 0 582.47540130435 235.160875764679 0 292.075718947315 117.918768249168 0 243.027284800257 98.1166054400958 0 191.683941106582 77.3879263565602 0 164.572388506329 66.4422684995268 0 80.1007188247878 32.3387994515069 0 98.9372590046957 39.9436137924463 0 122.256643010649 49.358271909944 0 71.4814517145679 28.8589711230486 0
"257" "3" "25" "priv" 826.47141647334 333.66858352666 0 1146.44512909994 462.850516900065 0 1109.27047840518 447.842117585608 0 1004.49468607076 405.541331957365 0 655.692291319173 264.720489678152 0 690.41536167504 278.739120535076 0 973.728589749002 393.12023719751 0 1048.39968084709 423.266950925866 0 803.698734153052 324.474643480509 0 854.472096840872 344.973206009413 0 599.369877403312 241.981626969143 0 971.444829897591 392.198222352778 0 779.32546455047 314.634503601371 0 404.664960504637 163.37405200366 0 324.212362252778 130.893189429748 0 255.288458237789 103.06676861783 0 218.535679980928 88.2286904735609 0 105.725390728677 42.6841638610722 0 130.147489999157 52.5440175812416 0 160.00332642893 64.597616112253 0 95.8454605622174 38.695372188092 0
"331" "4" "25" "priv" 810.04371734748 327.03628265252 0 833.508727245162 336.509733831761 0 711.020728758283 287.058057537217 0 757.273872470512 305.731686943507 0 463.318319472886 187.053979483218 0 478.300976463998 193.102878254603 0 577.636083970835 233.207114112764 0 671.867566290926 271.250880179749 0 504.374242597375 203.629352135286 0 502.671386424925 202.941863620032 0 335.962188647574 135.636908149707 0 526.278323218742 212.472614477706 0 397.749842800016 160.582234303217 0 213.669196712108 86.263961208038 0 164.400552851622 66.3728938564811 0 129.238426264314 52.1770042729839 0 110.355220881756 44.5533499434398 0 53.046754177349 21.4163913890347 0 65.0423238586883 26.2593232368743 0 79.5030887694646 32.0975202371772 0 48.9769032297137 19.7732838673532 0
"405" "5" "25" "priv" 1752.12880646331 707.38119353669 0 1429.40467857214 577.088844065222 0 1045.60719631398 422.139550340542 0 1286.11772050397 519.240072306771 0 778.096523060053 314.138347100165 0 811.052710251441 327.443640035174 0 852.430289582241 344.14887388825 0 1052.61927375186 424.970513274824 0 786.63544791472 317.585739114344 0 757.300507920507 305.742440386027 0 487.711969455695 196.902347466156 0 740.768818735828 299.068155947864 0 534.516966859453 215.798774946155 0 296.333508623084 119.637751654705 0 218.358938990179 88.1573354153471 0 171.377738633766 69.1897700974823 0 146.130011886788 58.9965885148931 0 69.7787619376409 28.1715497861113 0 85.1607840925901 34.3816829400426 0 103.413806417517 41.750915538827 0 65.865429067905 26.5916327926296 0
"479" "6" "25" "priv" 1998.23084202357 806.73915797643 0 2184.35097373313 881.880825885918 0 1791.62107725509 723.325277981347 0 1976.04281522963 797.781258980747 0 1338.15357287731 540.248335639219 0 1424.00520767972 574.908933461473 0 1308.96735080668 528.465078308486 0 1719.40445562417 694.169499128771 0 1296.67316516901 523.501587223897 0 1232.99329046617 497.792321098372 0 771.159931709912 311.337859915525 0 1133.20400254248 457.504720476064 0 792.298149599243 319.871923019011 0 453.96448470923 183.277586574859 0 316.429597436818 127.751079418075 0 247.783075541167 100.03664517582 0 211.545119139878 85.4064143640695 0 100.222925503244 40.4626716943987 0 121.532987434141 49.0661128269294 0 146.204696630426 59.0267407405164 0 97.9924047409656 39.5621508918135 0
"553" "7" "25" "priv" 1541.78159393544 622.45840606456 0 1819.25409723238 734.481466145396 0 1951.62174009876 787.921818733094 0 1990.7383232917 803.714228060551 0 1553.66510252353 627.256095856224 0 1694.12841441662 683.964886242251 0 1434.56823090375 579.173508045263 0 1975.39836506068 797.521077236114 0 1508.60750954066 609.065142209128 0 1441.98854023757 582.169285098642 0 891.006313882183 359.723045153817 0 1279.82585804014 516.699879392407 0 887.81798575838 358.435831939079 0 520.621412389094 210.188768495809 0 346.842333635998 140.029513259202 0 270.853704547417 109.3508742564 0 232.232939463243 93.7586399413397 0 109.377778320939 44.1587302769325 0 131.98782723021 53.2870108715809 0 157.346052311276 63.5248035827368 0 111.02058966012 44.8219770893696 0
"627" "8" "25" "priv" 2305.22792187171 930.68207812829 0 1880.45244068791 759.188871831751 0 1730.92654226369 698.821273227246 0 1877.60626591363 758.03979506216 0 1705.05849030884 688.377649791119 0 1930.36229456607 779.338812792339 0 1546.89868673435 624.524313090446 0 2238.28672945627 903.656130941687 0 1732.99832034628 699.657705370474 0 1686.16555657339 680.750067865697 0 1046.5012391844 422.500499324669 0 1482.47368904076 598.514220913446 0 1030.24015139383 415.935463896298 0 625.264501160645 252.435978151588 0 400.573444013634 161.722197523496 0 309.605351291963 124.995948993229 0 269.548370708239 108.823876123777 0 126.395148571604 51.0290971325919 0 153.452848814508 61.9530133547203 0 179.939119537308 72.6462282183289 0 138.795341584082 56.0353862255481 0
"701" "9" "25" "priv" 636.41305351635 256.93694648365 0 1813.85911445548 732.303367513747 0 1352.89966770681 546.201727948063 0 1810.19590553597 730.824432239069 0 2041.57575774756 824.238658073386 0 2500.78934289654 1009.63544668428 0 2299.65001782397 928.430129294294 0 3450.4694349295 1393.04666308699 0 2719.93604334854 1098.11082244064 0 2850.126138821 1150.67204098932 0 1993.16183555727 804.692664687269 0 3033.78799575733 1224.82123771934 0 2058.62407910979 831.121520719399 0 1475.51434107515 595.704546275374 0 991.515757176068 400.301391732371 0 712.974893235382 287.847005926787 0 678.866622344565 274.076586033445 0 321.271032420374 129.705696021868 0 431.267774519174 174.114318506682 0 476.424252957496 192.345194853091 0 477.195083722044 192.656399819432 0
"109" "10" "25" "priv" 1202.96920433184 485.67079566816 0 1266.74113681984 511.417227980156 0 2045.86160069331 825.968967333237 0 2254.1886259201 910.076151238473 0 3326.39723050266 1342.95540054486 0 4237.29949847461 1710.71097372895 0 4946.80104626695 1997.15569733722 0 7235.76411365921 2921.27121932424 0 5771.11571906513 2329.95354584174 0 6392.83036596626 2580.95635302227 0 4943.8320876313 1995.95704944358 0 8038.34866036545 3245.2960355757 0 5321.93007688881 2148.60530562668 0 4179.74956137894 1687.4765271286 0 2954.83161615695 1192.94443857477 0 2053.50639986161 829.055376928281 0 2034.76591323534 821.48934197226 0 969.740791378305 391.510256492529 0 1362.7013220069 550.158917563264 0 1476.46863236784 596.089819156637 0 1588.63658376417 641.375016821676 0
"37" "1" "26" "priv" 144.25420186268 72.32579813732 0 22.8450249326453 11.4539794361997 0 114.130074210978 57.2222410314143 0 68.9365444531517 34.5632261245968 0 135.794802712077 68.0844464995221 0 89.2372779026573 44.74155528624 0 111.301152474821 55.8038835777411 0 193.059888762767 96.7958670372829 0 178.501465764264 89.4966026180062 0 146.455251398764 73.4293546533969 0 180.132132313381 90.3141819892677 0 136.554595511178 68.4653894454075 0 232.098145155747 116.368766925491 0 202.922436275329 101.740725566897 0 100.878413699821 50.5781578037615 0 84.6975822840989 42.4654544540071 0 66.8315027423043 33.5078057632938 0 57.4220197124251 28.7901035306516 0 27.9883462055461 14.0327245357243 0 34.5965596172868 17.3459334620116 0 42.8012111605639 21.4595604041994 0
"185" "2" "26" "priv" 458.59888082238 229.93111917762 0 283.721322748247 142.251462012019 0 571.291840690416 286.432823541639 0 480.601729149417 240.962850288387 0 580.288830658605 290.943711071294 0 382.670496727278 191.862342600957 0 439.761303045917 220.486383218015 0 702.183807073263 352.059098659881 0 691.300784881828 346.602597178621 0 550.822744796208 276.1700812535 0 638.991204760221 320.375755369709 0 470.66849035595 235.982548747431 0 786.583785797813 394.375341411942 0 667.663775481246 334.751534620985 0 336.820894476497 168.874387766732 0 278.404396800238 139.585675450094 0 219.524989705435 110.064870808038 0 188.383801937047 94.4513827348324 0 91.5961722942178 45.9242516471659 0 113.070346340853 56.6909174163966 0 139.599717281431 69.9921447122561 0
"259" "3" "26" "priv" 288.3352294134 144.5647705866 0 586.735834158591 294.176092989531 0 789.10402719615 395.638933517265 0 737.639735691085 369.835900325769 0 708.786885131297 355.369732835827 0 458.048333298397 229.655087085865 0 486.160278598146 243.749781415341 0 681.387720496602 341.632410630221 0 732.487367928887 367.252619520869 0 562.824206108707 282.187342844722 0 600.633194844888 301.143915698747 0 421.831098387344 211.496583642324 0 684.127260670603 343.005954187742 0 550.136750170283 275.826139044557 0 285.402594387476 143.094413632302 0 228.778991297318 114.704618159967 0 180.152659078244 90.3244736454738 0 154.238836016425 77.3318681509072 0 74.6292816213865 37.4174359428349 0 91.8714467107776 46.0622680212291 0 112.956541543089 56.6338582616276 0
"333" "4" "26" "priv" 981.05245890478 491.87754109522 0 845.668177179502 423.998920544884 0 877.305640792497 439.861230115793 0 750.279710141391 376.17329798039 0 786.860952337638 394.514306453867 0 489.172014615308 245.259797819768 0 509.214916749914 255.308856184484 0 626.104926715113 313.914866656609 0 719.143451941055 360.562281481247 0 543.003164450299 272.249520310983 0 548.860031377379 275.186021082644 0 370.219975436526 185.619932480823 0 583.525005127094 292.566255845192 0 447.060094341344 224.145832295152 0 238.495680493526 119.576346624674 0 184.843942842528 92.6765773496242 0 145.358700107689 72.8795686069497 0 124.209207841546 62.2756909479546 0 59.7837275353926 29.97421048253 0 73.3546015576153 36.7783401536548 0 89.7609869143362 45.0041311542029 0
"407" "5" "26" "priv" 1241.56656904676 622.49343095324 0 1066.00823986926 534.472450534906 0 973.965266347083 488.324182845203 0 760.285794655693 381.1901227202 0 879.447844315448 440.935282570206 0 548.012419754531 274.761047762343 0 572.903812827191 287.241029956856 0 603.830862007816 302.74715377951 0 744.624877235048 373.338092502814 0 558.294567934521 279.916284587901 0 540.662912842407 271.076171020651 0 349.259330247911 175.110738480479 0 531.042467759779 266.252697180356 0 385.597609319305 193.329930731649 0 213.37230827788 106.980055328235 0 157.317540112894 78.875460837502 0 123.470453403925 61.9052961612618 0 105.351013238409 52.8206181771857 0 50.3230795670332 25.2308553055407 0 61.4204159896471 30.7948091009937 0 74.5891684878476 37.397324123827 0
"481" "6" "26" "priv" 2460.52722983228 1233.65277016772 0 1894.27438626694 949.746385954551 0 1886.73971309179 945.968671031448 0 1554.10697264242 779.194129084271 0 1748.29171255104 876.553971075894 0 1171.91733018816 587.572875953392 0 1245.32534053788 624.37799406891 0 1173.20155142364 588.21675547053 0 1524.99208265861 764.596580946547 0 1149.5108136563 576.338754723521 0 1097.86790468358 550.446166768675 0 691.074555636217 346.48917094535 0 1021.69993731403 512.257268550351 0 720.310319403114 361.147322467396 0 410.140138630263 205.635000516814 0 288.705557420936 144.750444683935 0 226.139170920495 113.381071856098 0 193.117924969789 96.8249650804563 0 91.6362228805279 45.9443321064062 0 111.263100538818 55.7848051966159 0 134.064871445572 67.2170980413342 0
"555" "7" "26" "priv" 1174.73460573112 588.98539426888 0 1322.40703369633 663.025013756891 0 1443.66088542318 723.818955909906 0 1337.74439870147 670.714822102134 0 1423.6943607138 713.808191460844 0 1056.32455160155 529.617267990263 0 1144.40065431849 573.776636269127 0 999.00937343644 500.880732397906 0 1354.05138581519 678.89077706903 0 1029.96391218605 516.400638869463 0 984.246856107141 493.479139691622 0 611.706688836301 306.695915437792 0 886.122588085059 444.28184831502 0 616.980982278742 309.340327024487 0 359.522585579277 180.256502858523 0 243.305720338463 121.987991944986 0 190.02095533548 95.272214465804 0 162.885840708857 81.6672809694028 0 76.8835854451277 38.5476929557384 0 93.0449886203054 46.6506554245644 0 111.179345092357 55.7428121077809 0
"629" "8" "26" "priv" 932.5436699046 467.5563300954 0 1405.7519625475 704.81227833583 0 1462.06263177814 733.045175840123 0 1475.6749848473 739.870102168378 0 1546.86399491257 775.562663668095 0 1288.45802924652 646.003749827696 0 1431.41902892746 717.681165604298 0 1193.47225917374 598.38003042477 0 1680.07337405969 842.350837196404 0 1291.68709500637 647.62273045567 0 1249.34457060356 626.393145230157 0 779.450584748669 390.798915543637 0 1118.62916046618 560.855391425018 0 775.255606326005 388.695648126326 0 467.497341368368 234.392606280746 0 307.391651702859 154.119230241362 0 237.536860125589 119.095615751771 0 206.580374302753 103.574733061681 0 97.1875825893226 48.7276584601726 0 118.699233092626 59.5131140781904 0 139.686823855481 70.0358179807628 0
"703" "9" "26" "priv" 1279.96464244866 641.74535755134 0 1660.45015695755 832.512199426356 0 1824.34227788728 914.684006566814 0 1606.897905444 805.662310253249 0 1865.59774076589 935.368563700618 0 1891.90002504953 948.555934876537 0 2229.89547056273 1118.01921600017 0 1960.81957829337 983.11064199261 0 2884.1228059254 1446.03402307249 0 2257.69115106747 1131.9553423058 0 2303.44098004099 1154.89327307266 0 1552.5261304598 778.401530524845 0 2319.92263616879 1163.15680313748 0 1582.83346095834 793.596941399637 0 1083.03034025229 543.006947140754 0 722.579175701075 362.284875762135 0 529.322048631004 265.390117893148 0 492.429007817301 246.892780636353 0 232.64479620618 116.642845413429 0 305.30735498515 153.074210950994 0 342.224563138009 171.583665165705 0
